"Date","Calories.Burned","Steps","Distance","Floors","Minutes.Sedentary","Minutes.Lightly.Active","Minutes.Fairly.Active","Minutes.Very.Active","Activity.Calories","Week.Day"
"2015-12-17","1,738","0",0,0,"1,440",0,0,0,"0","Thursday"
"2015-12-18","1,738","0",0,0,"1,440",0,0,0,"0","Friday"
"2015-12-19","1,738","0",0,0,"1,440",0,0,0,"0","Saturday"
"2015-12-20","1,738","0",0,0,"1,440",0,0,0,"0","Sunday"
"2015-12-21","2,267","5,487",2.7,35,"1,363",44,2,31,NA,"Monday"
"2015-12-22","1,738","0",0,0,"1,440",0,0,0,"0","Tuesday"
"2015-12-23","1,739","0",0,0,"1,440",0,0,0,"0","Wednesday"
"2015-12-24","1,738","0",0,0,"1,440",0,0,0,"0","Thursday"
"2015-12-25","1,739","0",0,0,"1,440",0,0,0,"0","Friday"
"2015-12-26","1,738","0",0,0,"1,440",0,0,0,"0","Saturday"
"2015-12-27","1,739","0",0,0,"1,440",0,0,0,"0","Sunday"
"2015-12-28","1,738","0",0,0,"1,440",0,0,0,"0","Monday"
"2015-12-29","1,944","1,740",0.79,6,"1,387",53,0,0,NA,"Tuesday"
"2015-12-30","2,119","2,034",0.82,4,"1,367",73,0,0,NA,"Wednesday"
"2015-12-31","1,822","486",0.22,3,"1,422",18,0,0,NA,"Thursday"
"2016-01-01","1,739","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-01-02","1,740","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-01-03","1,754","26",0.01,0,"1,436",4,0,0,NA,"Sunday"
"2016-01-04","2,388","6,127",2.79,34,"1,323",83,3,31,NA,"Monday"
"2016-01-05","2,537","7,466",3.34,66,"1,314",50,31,45,NA,"Tuesday"
"2016-01-06","2,201","3,803",1.67,26,"1,363",42,12,23,NA,"Wednesday"
"2016-01-07","1,998","1,820",0.62,1,"1,371",59,10,0,NA,"Thursday"
"2016-01-08","1,821","965",0.44,6,"1,429",11,0,0,NA,"Friday"
"2016-01-09","1,726","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-01-10","1,727","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-01-11","2,375","6,341",2.94,59,"1,331",54,18,37,NA,"Monday"
"2016-01-12","2,385","6,423",2.99,55,"1,331",70,5,34,NA,"Tuesday"
"2016-01-13","2,473","7,019",3.19,55,"1,283",112,19,26,"910","Wednesday"
"2016-01-14","1,729","0",0,0,"1,440",0,0,0,"0","Thursday"
"2016-01-15","1,729","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-01-16","1,770","352",0.16,0,"1,422",18,0,0,NA,"Saturday"
"2016-01-17","1,729","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-01-18","2,273","4,922",1.95,40,"1,332",72,14,22,NA,"Monday"
"2016-01-19","2,283","4,539",1.86,30,"1,339",40,27,34,NA,"Tuesday"
"2016-01-20","1,873","1,031",0.42,9,"1,413",27,0,0,NA,"Wednesday"
"2016-01-21","2,431","6,325",2.95,44,"1,318",59,29,34,NA,"Thursday"
"2016-01-22","1,935","861",0.4,4,"1,408",32,0,0,NA,"Friday"
"2016-01-23","1,727","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-01-24","1,732","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-01-25","1,729","0",0,0,"1,440",0,0,0,"0","Monday"
"2016-01-26","1,748","221",0.1,0,"1,431",9,0,0,NA,"Tuesday"
"2016-01-27","2,251","4,552",1.96,37,"1,346",62,10,22,NA,"Wednesday"
"2016-01-28","2,319","5,928",2.78,34,"1,336",73,2,29,NA,"Thursday"
"2016-01-29","1,726","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-01-30","1,726","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-01-31","1,726","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-02-01","1,740","80",0.04,0,"1,437",3,0,0,NA,"Monday"
"2016-02-02","2,002","1,877",0.69,3,"1,379",44,14,3,NA,"Tuesday"
"2016-02-03","1,928","1,445",0.65,6,"1,400",40,0,0,NA,"Wednesday"
"2016-02-04","2,240","5,398",2.65,47,"1,364",35,4,37,NA,"Thursday"
"2016-02-05","1,845","1,171",0.53,4,"1,421",19,0,0,NA,"Friday"
"2016-02-06","1,860","703",0.32,1,"1,415",25,0,0,NA,"Saturday"
"2016-02-07","1,724","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-02-08","1,723","0",0,0,"1,440",0,0,0,"0","Monday"
"2016-02-09","1,720","0",0,0,"1,440",0,0,0,"0","Tuesday"
"2016-02-10","1,720","0",0,0,"1,440",0,0,0,"0","Wednesday"
"2016-02-11","1,718","0",0,0,"1,440",0,0,0,"0","Thursday"
"2016-02-12","1,718","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-02-13","1,716","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-02-14","1,714","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-02-15","1,714","0",0,0,"1,440",0,0,0,"0","Monday"
"2016-02-16","1,713","0",0,0,"1,440",0,0,0,"0","Tuesday"
"2016-02-17","1,712","0",0,0,"1,440",0,0,0,"0","Wednesday"
"2016-02-18","1,720","0",0,0,"1,440",0,0,0,"0","Thursday"
"2016-02-19","1,718","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-02-20","1,723","5",0,0,"1,440",0,0,0,"0","Saturday"
"2016-02-21","1,717","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-02-22","1,721","0",0,0,"1,440",0,0,0,"0","Monday"
"2016-02-23","2,200","3,788",1.33,45,"1,326",87,24,3,NA,"Tuesday"
"2016-02-24","2,261","4,480",1.74,41,"1,329",72,20,19,NA,"Wednesday"
"2016-02-25","2,381","3,760",1.46,48,"1,321",66,36,17,"751","Thursday"
"2016-02-26","1,726","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-02-27","1,726","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-02-28","1,726","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-02-29","2,190","4,983",2.39,39,"1,360",50,4,26,NA,"Monday"
"2016-03-01","1,726","0",0,0,"1,440",0,0,0,"0","Tuesday"
"2016-03-02","2,305","4,421",1.79,40,"1,322",72,28,18,NA,"Wednesday"
"2016-03-03","2,065","2,534",0.85,12,"1,352",73,13,2,NA,"Thursday"
"2016-03-04","1,720","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-03-05","1,720","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-03-06","1,720","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-03-07","2,064","2,461",0.92,16,"1,364",62,14,0,NA,"Monday"
"2016-03-08","2,166","3,576",1.39,31,"1,338",72,27,3,NA,"Tuesday"
"2016-03-09","1,736","0",0,0,"1,440",0,0,0,"0","Wednesday"
"2016-03-10","2,401","6,412",2.95,62,"1,328",36,30,46,NA,"Thursday"
"2016-03-11","1,738","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-03-12","1,742","8",0,0,"1,439",1,0,0,"3","Saturday"
"2016-03-13","1,739","7",0,0,"1,440",0,0,0,"0","Sunday"
"2016-03-14","1,740","0",0,0,"1,440",0,0,0,"0","Monday"
"2016-03-15","1,740","0",0,0,"1,440",0,0,0,"0","Tuesday"
"2016-03-16","1,741","0",0,0,"1,440",0,0,0,"0","Wednesday"
"2016-03-17","1,740","0",0,0,"1,440",0,0,0,"0","Thursday"
"2016-03-18","1,740","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-03-19","2,240","4,584",1.95,35,"1,340",58,18,24,NA,"Saturday"
"2016-03-20","1,740","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-03-21","2,095","3,125",1.45,30,"1,378",36,9,17,NA,"Monday"
"2016-03-22","2,016","2,277",0.74,6,"1,371",50,19,0,NA,"Tuesday"
"2016-03-23","2,232","4,435",2.12,52,"1,365",30,10,35,NA,"Wednesday"
"2016-03-24","2,243","5,082",2.46,53,"1,366",19,21,34,NA,"Thursday"
"2016-03-25","1,739","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-03-26","1,735","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-03-27","1,931","1,772",0.8,1,"1,385",47,7,1,NA,"Sunday"
"2016-03-28","2,033","1,915",0.6,1,"1,365",52,21,2,NA,"Monday"
"2016-03-29","2,172","3,770",1.63,35,"1,367",27,22,24,NA,"Tuesday"
"2016-03-30","2,035","2,590",0.89,2,"1,372",53,10,5,NA,"Wednesday"
"2016-03-31","2,042","2,489",0.8,2,"1,362",56,22,0,NA,"Thursday"
"2016-04-01","1,735","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-04-02","1,738","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-04-03","1,739","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-04-04","2,128","3,034",1.29,45,"1,371",45,9,15,"457","Monday"
"2016-04-05","3,057","12,885",5.82,36,"1,159",210,32,39,"1,586","Tuesday"
"2016-04-06","2,886","12,105",5.78,42,"1,200",183,17,40,"1,353","Wednesday"
"2016-04-07","2,007","2,402",0.83,2,"1,372",57,10,1,"341","Thursday"
"2016-04-08","1,735","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-04-09","1,740","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-04-10","1,740","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-04-11","2,041","2,735",0.88,6,"1,363",57,18,2,"385","Monday"
"2016-04-12","2,151","2,581",0.99,3,"1,353",63,21,3,"449","Tuesday"
"2016-04-13","2,047","2,328",0.76,17,"1,365",47,20,8,"393","Wednesday"
"2016-04-14","2,248","3,537",1.87,37,"1,350",28,34,28,"616","Thursday"
"2016-04-15","1,735","0",0,0,"1,440",0,0,0,"0","Friday"
"2016-04-16","1,738","0",0,0,"1,440",0,0,0,"0","Saturday"
"2016-04-17","2,147","2,823",1.28,20,"1,346",80,13,1,"492","Sunday"
"2016-04-18","3,073","12,703",6.34,122,"1,198",130,46,66,"1,553","Monday"
"2016-04-19","2,835","10,218",4.34,42,"1,186",187,41,26,"1,326","Tuesday"
"2016-04-20","3,853","17,966",8.05,245,"1,022",245,95,78,"2,483","Wednesday"
"2016-04-21","3,106","11,801",5.34,39,"1,114",258,48,20,"1,660","Thursday"
"2016-04-22","3,203","14,145",6.42,111,"1,108",256,43,33,"1,782","Friday"
"2016-04-23","2,838","13,147",7.39,133,"1,333",28,3,76,"1,098","Saturday"
"2016-04-24","1,752","0",0,0,"1,440",0,0,0,"0","Sunday"
"2016-04-25","2,911","10,593",4.49,6,"1,122",270,35,13,"1,467","Monday"
"2016-04-26","2,021","2,143",0.74,0,"1,370",70,0,0,"337","Tuesday"
"2016-04-27","3,063","13,529",6.19,58,"1,164",180,44,52,"1,562","Wednesday"
"2016-04-28","2,037","1,847",0.65,24,"1,372",56,7,5,"354","Thursday"
"2016-04-29","2,846","10,451",4.76,8,"1,186",219,9,26,"1,220","Friday"
"2016-04-30","2,083","2,307",1.04,4,"1,340",100,0,0,"419","Saturday"
"2016-05-01","2,963","10,747",4.85,67,"1,147",250,30,13,"1,490","Sunday"
"2016-05-02","3,363","13,850",6.26,48,"1,081",294,25,40,"1,822","Monday"
"2016-05-03","3,290","14,462",6.2,27,"1,097",242,79,22,"1,824","Tuesday"
"2016-05-04","2,601","6,456",2.62,45,"1,252",146,26,16,"1,038","Wednesday"
"2016-05-05","3,344","14,127",6.38,102,"1,087",253,70,30,"1,897","Thursday"
"2016-05-06","3,751","18,138",8.2,123,"1,004",313,82,41,"2,400","Friday"
"2016-05-07","3,500","14,233",6.43,204,"1,033",303,65,39,"2,168","Saturday"
"2016-05-08","3,650","19,007",8.59,110,"967",388,49,36,"2,393","Sunday"
"2016-05-09","2,841","10,797",4.82,35,"1,203",176,28,33,"1,300","Monday"
"2016-05-10","1,763","0",0,0,"1,440",0,0,0,"0","Tuesday"
"2016-05-11","3,129","9,620",4.11,114,"1,133",233,54,20,"1,702","Wednesday"
"2016-05-12","1,768","51",0.02,0,"1,439",1,0,0,"3","Thursday"
"2016-05-13","2,345","2,634",1.19,17,"1,322",110,3,5,"657","Friday"
"2016-05-14","1,776","155",0.07,0,"1,436",4,0,0,"17","Saturday"
"2016-05-15","5,285","31,161",16.26,600,"1,086",205,30,119,"2,555","Sunday"
"2016-05-16","2,680","8,215",3.73,14,"1,236",192,3,9,"1,028","Monday"
"2016-05-17","3,567","19,024",9.6,105,"1,123",184,42,91,"2,100","Tuesday"
"2016-05-18","3,298","15,852",7.17,49,"1,092",272,25,51,"1,837","Wednesday"
"2016-05-19","2,801","11,101",5.06,61,"1,219",185,10,26,"1,214","Thursday"
"2016-05-20","2,778","10,254",4.63,11,"1,203",227,3,7,"1,149","Friday"
"2016-05-21","3,330","12,692",5.74,31,"1,054",325,41,20,"1,911","Saturday"
"2016-05-22","2,599","8,185",3.7,31,"1,244",196,0,0,"973","Sunday"
"2016-05-23","3,019","12,972",6.06,118,"1,174",205,24,37,"1,520","Monday"
"2016-05-24","3,127","12,289",5.76,109,"1,163",218,20,39,"1,594","Tuesday"
"2016-05-25","3,231","11,198",5.06,49,"1,064",366,5,5,"1,793","Wednesday"
"2016-05-26","2,512","5,206",2.35,96,"1,282",114,31,13,"895","Thursday"
"2016-05-27","2,127","2,474",0.87,36,"1,354",58,21,7,"453","Friday"
"2016-05-28","2,483","7,031",3.18,10,"1,251",164,7,18,"897","Saturday"
"2016-05-29","3,496","14,413",4.55,328,"1,139",154,54,93,"2,077","Sunday"
"2016-05-30","3,129","17,399",8.17,233,"1,251",40,36,113,"1,586","Monday"
"2016-05-31","2,795","11,303",4.92,20,"1,195",206,20,19,"1,267","Tuesday"
"2016-06-01","3,442","17,107",8.34,145,"1,187",170,35,48,"1,601","Wednesday"
"2016-06-02","3,177","14,151",6.71,114,"1,166",195,28,51,"1,640","Thursday"
"2016-06-03","3,012","11,778",5.15,32,"1,127",250,36,27,"1,533","Friday"
"2016-06-04","2,492","4,375",1.98,4,"1,239",201,0,0,"829","Saturday"
"2016-06-05","3,983","19,191",8.85,303,"1,008",287,49,96,"2,663","Sunday"
"2016-06-06","3,264","14,148",6.15,65,"1,056",343,17,24,"1,913","Monday"
"2016-06-07","2,800","10,137",4.43,18,"1,197",212,22,9,"1,243","Tuesday"
"2016-06-08","2,883","9,841",4.27,14,"1,157",254,18,11,"1,405","Wednesday"
"2016-06-09","3,234","13,001",5.39,20,"1,123",222,44,51,"1,778","Thursday"
"2016-06-10","2,984","13,232",5.53,13,"1,148",211,42,39,"1,515","Friday"
"2016-06-11","2,761","10,972",4.57,21,"1,213",166,34,27,"1,253","Saturday"
"2016-06-12","3,001","12,816",5.79,45,"1,223",116,27,74,"1,438","Sunday"
"2016-06-13","3,122","11,429",4.68,10,"1,145",179,55,61,"1,644","Monday"
"2016-06-14","2,848","8,660",3.44,6,"1,160",248,14,18,"1,310","Tuesday"
"2016-06-15","2,849","10,064",4.17,11,"1,184",216,20,20,"1,319","Wednesday"
"2016-06-16","3,517","18,065",7.64,24,"1,085",192,65,98,"2,070","Thursday"
"2016-06-17","3,033","11,297",4.54,27,"1,146",207,52,35,"1,554","Friday"
"2016-06-18","3,263","14,411",6.04,26,"1,097",259,37,47,"1,796","Saturday"
"2016-06-19","2,749","9,434",3.83,18,"1,202",205,17,16,"1,186","Sunday"
"2016-06-20","2,902","11,563",4.84,25,"1,197",184,37,22,"1,365","Monday"
"2016-06-21","3,479","17,004",7.6,24,"1,113",203,34,90,"2,009","Tuesday"
"2016-06-22","3,330","16,334",7.7,45,"1,137",205,29,69,"1,838","Wednesday"
"2016-06-23","2,483","7,823",3.26,7,"1,263",141,11,25,"871","Thursday"
"2016-06-24","2,987","13,112",5.57,19,"1,167",228,17,28,"1,497","Friday"
"2016-06-25","3,218","9,418",3.64,28,"1,079",307,30,24,"1,760","Saturday"
"2016-06-26","3,273","15,050",7.77,107,"1,164",154,59,63,"1,802","Sunday"
"2016-06-27","2,903","10,304",4.15,14,"1,160",247,22,11,"1,388","Monday"
"2016-06-28","3,005","12,416",5.13,13,"1,130",256,24,30,"1,556","Tuesday"
"2016-06-29","2,964","15,548",6.77,20,"1,189",153,31,67,"1,458","Wednesday"
"2016-06-30","3,445","21,180",9.29,16,"1,121",183,27,109,"1,926","Thursday"
"2016-07-01","3,218","17,733",7.58,19,"1,119",218,46,57,"1,779","Friday"
"2016-07-02","3,819","24,317",10.3,32,"968",330,67,75,"2,542","Saturday"
"2016-07-03","3,869","28,954",12.63,36,"1,020",192,104,124,"2,555","Sunday"
"2016-07-04","2,689","9,082",3.78,14,"1,218",178,19,25,"1,104","Monday"
"2016-07-05","2,740","10,903",4.52,13,"1,201",209,13,17,"1,220","Tuesday"
"2016-07-06","2,989","11,726",4.93,18,"1,167",203,40,30,"1,486","Wednesday"
"2016-07-07","2,511","7,426",3.24,15,"1,271",119,39,11,"930","Thursday"
"2016-07-08","3,204","19,516",8.47,24,"1,149",156,59,76,"1,704","Friday"
"2016-07-09","3,067","14,583",6.17,12,"1,138",191,47,64,"1,546","Saturday"
"2016-07-10","3,364","19,076",8.24,26,"1,111",189,76,64,"1,924","Sunday"
"2016-07-11","3,487","17,192",7.48,40,"1,105",229,50,56,"2,024","Monday"
"2016-07-12","2,899","11,575",4.88,20,"1,196",189,19,36,"1,342","Tuesday"
"2016-07-13","2,954","11,533",4.8,10,"1,178",178,42,42,"1,414","Wednesday"
"2016-07-14","2,896","13,711",5.95,14,"1,195",189,18,38,"1,357","Thursday"
"2016-07-15","2,757","8,374",3.48,12,"1,213",211,10,6,"1,160","Friday"
"2016-07-16","2,816","10,345",4.33,17,"1,196",193,20,31,"1,286","Saturday"
"2016-07-17","3,353","14,150",5.69,38,"1,068",224,103,45,"2,018","Sunday"
"2016-07-18","2,763","12,579",5.38,14,"1,216",156,22,46,"1,223","Monday"
"2016-07-19","2,738","10,344",4.2,10,"1,191",215,20,14,"1,230","Tuesday"
"2016-07-20","3,725","18,583",9.31,42,"1,110",200,34,96,"2,286","Wednesday"
"2016-07-21","2,463","8,070",3.38,3,"1,263",144,13,20,"878","Thursday"
"2016-07-22","3,030","11,851",4.91,7,"1,129",263,19,29,"1,517","Friday"
"2016-07-23","2,909","9,495",3.94,13,"1,187",188,28,37,"1,283","Saturday"
"2016-07-24","3,009","11,118",4.32,55,"1,149",188,66,37,"1,563","Sunday"
"2016-07-25","2,894","12,013",5.01,13,"1,194",171,26,49,"1,373","Monday"
"2016-07-26","2,551","7,440",3.08,15,"1,258",138,26,18,"963","Tuesday"
"2016-07-27","3,111","13,031",5.45,8,"1,119",245,41,35,"1,649","Wednesday"
"2016-07-28","2,868","10,865",4.52,8,"1,171",213,24,32,"1,366","Thursday"
"2016-07-29","2,944","11,523",4.91,18,"1,186",204,15,35,"1,378","Friday"
"2016-07-30","1,751","888",0.4,10,"1,440",0,0,0,"0","Saturday"
"2016-07-31","1,752","3,935",1.54,5,"1,440",0,0,0,"0","Sunday"
"2016-08-01","1,900","1,378",0.62,20,"1,415",25,0,0,"150","Monday"
"2016-08-02","1,947","10,048",4.12,16,"1,398",33,5,4,"242","Tuesday"
"2016-08-03","2,523","7,864",3.24,10,"1,253",176,3,8,"912","Wednesday"
"2016-08-04","2,741","8,475",3.44,12,"1,207",189,12,32,"1,204","Thursday"
"2016-08-05","2,952","14,163",6.17,13,"1,200",151,24,65,"1,392","Friday"
"2016-08-06","2,629","7,895",3.22,19,"1,233",176,24,7,"1,075","Saturday"
"2016-08-07","2,692","8,183",3.24,17,"1,210",165,55,10,"1,184","Sunday"
"2016-08-08","2,942","11,821",4.98,17,"1,165",207,35,33,"1,466","Monday"
"2016-08-09","3,080","14,617",6.16,11,"1,165",157,45,73,"1,585","Tuesday"
"2016-08-10","2,460","8,026",3.38,7,"1,272",168,0,0,"846","Wednesday"
"2016-08-11","2,899","11,768",4.93,12,"1,169",220,18,33,"1,399","Thursday"
"2016-08-12","2,724","9,691",3.96,4,"1,205",191,14,30,"1,177","Friday"
"2016-08-13","2,393","5,039",1.98,10,"1,276",157,7,0,"771","Saturday"
"2016-08-14","1,892","1,220",0.49,4,"1,404",36,0,0,"167","Sunday"
"2016-08-15","2,912","11,456",5.21,20,"1,193",186,15,46,"1,394","Monday"
"2016-08-16","3,224","13,330",5.5,13,"1,098",262,45,35,"1,803","Tuesday"
"2016-08-17","3,017","11,993",5.45,27,"1,195",158,36,51,"1,484","Wednesday"
"2016-08-18","2,793","10,186",4.18,10,"1,181",203,28,28,"1,280","Thursday"
"2016-08-19","2,700","7,934",3.23,18,"1,199",209,12,20,"1,082","Friday"
"2016-08-20","2,589","5,873",2.31,15,"1,212",228,0,0,"982","Saturday"
"2016-08-21","2,507","6,287",2.54,8,"1,250",167,8,15,"863","Sunday"
"2016-08-22","2,852","10,327",4.33,27,"1,204",166,20,50,"1,330","Monday"
"2016-08-23","3,014","11,602",4.78,15,"1,181",191,22,46,"1,477","Tuesday"
"2016-08-24","2,536","7,580",3.15,23,"1,270",146,12,12,"881","Wednesday"
"2016-08-25","2,605","9,026",3.81,6,"1,243",188,5,4,"1,003","Thursday"
"2016-08-26","2,924","11,992",5.06,5,"1,179",204,15,42,"1,367","Friday"
"2016-08-27","2,460","5,468",2.1,11,"1,228",212,0,0,"897","Saturday"
"2016-08-28","2,354","5,279",2.13,12,"1,292",125,13,10,"735","Sunday"
"2016-08-29","3,136","15,946",7.87,30,"1,194",165,9,72,"1,617","Monday"
"2016-08-30","3,212","15,100",7.14,26,"1,149",186,47,58,"1,748","Tuesday"
"2016-08-31","3,173","13,668",6.46,36,"1,166",163,47,64,"1,673","Wednesday"
"2016-09-01","2,935","11,752",4.97,16,"1,164",241,17,18,"1,426","Thursday"
"2016-09-02","3,524","18,813",7.9,35,"1,029",355,30,26,"2,138","Friday"
"2016-09-03","3,285","19,260",8.05,23,"1,087",233,71,49,"1,909","Saturday"
"2016-09-04","2,777","11,318",4.72,19,"1,173",233,12,22,"1,286","Sunday"
"2016-09-05","2,167","4,449",1.85,7,"1,341",79,7,13,"490","Monday"
"2016-09-06","2,390","7,574",3.24,8,"1,282",146,1,11,"782","Tuesday"
"2016-09-07","3,174","14,253",6.48,22,"1,148",213,17,62,"1,697","Wednesday"
"2016-09-08","2,944","12,278",6.4,26,"1,242",126,18,54,"1,337","Thursday"
"2016-09-09","3,161","14,860",7.43,21,"1,189",161,24,66,"1,600","Friday"
"2016-09-10","2,428","4,797",1.86,6,"1,240",200,0,0,"787","Saturday"
"2016-09-11","2,776","10,139",4.28,22,"1,213",159,37,31,"1,190","Sunday"
"2016-09-12","3,010","11,820",5.14,33,"1,166",199,32,43,"1,527","Monday"
"2016-09-13","2,750","11,852",5.32,14,"1,209",185,13,33,"1,232","Tuesday"
"2016-09-14","2,814","12,769",5.9,21,"1,225",153,17,45,"1,257","Wednesday"
"2016-09-15","3,125","13,464",5.87,14,"1,153",206,30,51,"1,629","Thursday"
"2016-09-16","2,695","9,405",3.94,7,"1,189",228,3,20,"1,163","Friday"
"2016-09-17","2,826","9,100",4.61,20,"1,230",147,22,41,"1,260","Saturday"
"2016-09-18","2,187","4,315",1.78,16,"1,337",84,17,2,"547","Sunday"
"2016-09-19","2,983","12,145",5.79,14,"1,198",180,25,37,"1,448","Monday"
"2016-09-20","2,462","6,908",2.87,5,"1,261",167,3,9,"852","Tuesday"
"2016-09-21","2,872","9,522",3.9,14,"1,171",218,17,34,"1,384","Wednesday"
"2016-09-22","3,171","15,103",6.31,13,"1,083",304,19,34,"1,727","Thursday"
"2016-09-23","2,600","9,217",3.97,9,"1,255",151,13,21,"1,005","Friday"
"2016-09-24","2,394","4,472",2.27,17,"1,328",60,16,36,"709","Saturday"
"2016-09-25","2,071","2,065",0.82,3,"1,352",88,0,0,"379","Sunday"
"2016-09-26","2,995","13,236",6.44,32,"1,194",173,18,55,"1,479","Monday"
"2016-09-27","3,002","11,035",4.5,9,"1,119",276,17,28,"1,529","Tuesday"
"2016-09-28","2,943","11,614",5.55,21,"1,189",200,15,36,"1,433","Wednesday"
"2016-09-29","2,572","9,407",3.98,9,"1,260",125,23,32,"950","Thursday"
"2016-09-30","2,721","9,374",3.92,13,"1,218",186,15,21,"1,082","Friday"
"2016-10-01","2,417","6,542",3.69,23,"1,333",67,6,34,"740","Saturday"
"2016-10-02","2,757","9,750",5.05,26,"1,252",153,0,35,"1,143","Sunday"
"2016-10-03","3,321","14,824",7.37,25,"1,152",186,37,65,"1,844","Monday"
"2016-10-04","2,571","7,640",3.21,9,"1,252",158,14,16,"945","Tuesday"
"2016-10-05","2,034","3,772",2.44,17,"1,414",2,0,24,"316","Wednesday"
"2016-10-06","1,746","5,026",2.07,6,"1,440",0,0,0,"0","Thursday"
"2016-10-07","2,489","7,838",3.19,12,"1,242",162,18,18,"891","Friday"
"2016-10-08","2,150","2,509",0.93,4,"1,304",136,0,0,"496","Saturday"
"2016-10-09","2,289","4,340",1.68,13,"1,292",148,0,0,"645","Sunday"
"2016-10-10","2,846","9,336",3.82,11,"1,203",163,30,44,"1,325","Monday"
"2016-10-11","3,063","9,540",3.87,14,"1,172",181,37,50,"1,528","Tuesday"
"2016-10-12","2,498","5,217",2.06,8,"1,247",164,10,19,"913","Wednesday"
"2016-10-13","2,564","8,056",3.43,12,"1,252",146,12,30,"940","Thursday"
"2016-10-14","2,547","6,723",2.85,8,"1,234",176,21,9,"951","Friday"
"2016-10-15","2,142","2,592",1.03,6,"1,331",109,0,0,"427","Saturday"
"2016-10-16","2,860","7,954",3.03,12,"1,172",228,27,13,"1,357","Sunday"
"2016-10-17","2,562","6,647",2.65,13,"1,252",147,17,24,"981","Monday"
"2016-10-18","2,851","8,058",3.43,12,"1,223",147,23,47,"1,289","Tuesday"
"2016-10-19","2,511","5,771",2.33,11,"1,261",179,0,0,"859","Wednesday"
"2016-10-20","2,755","7,423",3.05,11,"1,242",134,16,48,"1,175","Thursday"
"2016-10-21","2,737","6,818",2.8,11,"1,232",144,28,36,"1,151","Friday"
"2016-10-22","1,911","2,999",1.35,2,"1,394",46,0,0,"197","Saturday"
"2016-10-23","2,082","2,926",1.17,3,"1,352",78,7,3,"427","Sunday"
"2016-10-24","2,853","8,083",3.25,18,"1,195",162,28,55,"1,348","Monday"
"2016-10-25","2,317","4,848",1.94,6,"1,289",151,0,0,"664","Tuesday"
"2016-10-26","2,626","7,318",3.11,16,"1,240",152,15,33,"1,068","Wednesday"
"2016-10-27","2,739","8,185",3.34,15,"1,201",199,17,23,"1,205","Thursday"
"2016-10-28","2,756","11,311",4.91,20,"1,212",170,14,44,"1,201","Friday"
"2016-10-29","2,257","3,157",1.16,4,"1,297",143,0,0,"628","Saturday"
"2016-10-30","2,069","3,175",1.3,4,"1,354",86,0,0,"390","Sunday"
"2016-10-31","2,860","9,108",3.77,16,"1,189",167,50,34,"1,354","Monday"
"2016-11-01","2,788","7,786",3.11,12,"1,200",176,28,36,"1,271","Tuesday"
"2016-11-02","2,519","8,059",3.29,12,"1,250",153,16,21,"931","Wednesday"
"2016-11-03","2,588","9,137",3.94,8,"1,240",158,19,23,"1,017","Thursday"
"2016-11-04","2,981","10,970",4.57,12,"1,139",220,35,46,"1,480","Friday"
"2016-11-05","2,161","3,529",1.38,5,"1,343",70,20,7,"503","Saturday"
"2016-11-06","2,361","2,905",1.08,3,"1,290",150,0,0,"590","Sunday"
"2016-11-07","2,929","12,818",5.64,8,"1,210",154,15,61,"1,342","Monday"
"2016-11-08","2,499","9,187",3.97,9,"1,278",118,14,30,"891","Tuesday"
"2016-11-09","2,400","7,003",2.95,6,"1,284",145,5,6,"788","Wednesday"
"2016-11-10","2,334","5,704",2.41,9,"1,295",145,0,0,"691","Thursday"
